algorithm,original,reordered,model,size,column,value
warmup,"[26981   583 17709 19984  3373 19521 30623 31140 10895  4309  7689 13336
 13873 24901 17755 13474 21349 16491 19548 30953 21539  9758 23081 23037
  3687  3518 30629 29426  9733 19476 11219  8937 14424 20690  7088 20349
  7184  9585  8892 13991  4464 22969 15922  7687  9892 22300  6244 28861
  4135 28809 22131 29847  5712  7346 12926   729  9502 22665 25137 27677
 25007 23521 18125  1194 32136  3610 15507 19680 11994 29477  2646   461
 23876 32151 17682  1727 26006 15004 15835 32518 20705 28948 12043 18893
  9905 17359 24727  6004 22575  8471 13865 24030  6226  5503 25038 19318
 23390 17720  2468 11798]","[17709, 19521, 4309, 13336, 24901, 17755, 13474, 16491, 21539, 30629, 19476, 14424, 8892, 22969, 22300, 28809, 12926, 9502, 23521, 15507, 11994, 17682, 15004, 15835, 12043, 18893, 17359, 8471, 25038, 17720, 26981, 583, 19984, 3373, 30623, 31140, 10895, 7689, 13873, 21349, 19548, 30953, 9758, 23081, 23037, 3687, 3518, 29426, 9733, 11219, 8937, 20690, 7088, 20349, 7184, 9585, 13991, 4464, 15922, 7687, 9892, 6244, 28861, 4135, 22131, 29847, 5712, 7346, 729, 22665, 25137, 27677, 25007, 18125, 1194, 32136, 3610, 19680, 29477, 2646, 461, 23876, 32151, 1727, 26006, 32518, 20705, 28948, 9905, 24727, 6004, 22575, 13865, 24030, 6226, 5503, 19318, 23390, 2468, 11798]",llama3.1:8b,100,code_module,DDD
bigraph,"[22300 17709  8471  9758 13991 11994  3687 11798 24030 17720 30629 19548
 28948 21539 19318 29847 32151 30953 27677  9905 32136  1727  7687 17359
 17682 25137  7184   729  7689  9502 18893 12926 23390 31140 11219 14424
 22131  8892 19680  3610  6004 24901 30623 26981 13474   461 24727  4309
 20349  3373 17755  4464 25007 26006 19476  7088 18125 16491 28861  9585
 15004  5712 23081 32518  9733 10895 29477  3518 13865  9892  7346 15507
 21349  2468 20690 19521  1194   583 15922 19984  5503 13336 13873 23521
  6226  6244  2646 25038 29426 23037 22575  8937 15835 22665 12043 23876
  4135 28809 22969 20705]","[17720, 19318, 17359, 17682, 14424, 16491, 15507, 15922, 13336, 13873, 8937, 17709, 18893, 21349, 19548, 13865, 17755, 18125, 30953, 31140, 21539, 15835, 13991, 8471, 13474, 3373, 29426, 5503, 11219, 32136, 15004, 1727, 19521, 4309, 28861, 11994, 3518, 12926, 7687, 7184, 25007, 7689, 7088, 461, 23521, 9733, 32151, 28948, 25137, 10895, 20349, 729, 583, 27677, 26981, 22300, 9758, 3687, 11798, 24030, 30629, 29847, 9905, 9502, 23390, 22131, 8892, 19680, 3610, 6004, 24901, 30623, 24727, 4464, 26006, 19476, 9585, 5712, 23081, 32518, 29477, 9892, 7346, 2468, 20690, 1194, 19984, 6226, 6244, 2646, 25038, 23037, 22575, 22665, 12043, 23876, 4135, 28809, 22969, 20705]",llama3.1:8b,100,code_module,DDD
random,"[15629  8226 22028 10542 11080 20874   313 15998 15523  6539  8435 15253
 24151  8525 10114   522 32094  6480  3941 18683  3027 17289  3865 12792
 28235  5590  4144 11372 28001  8824 22418  3908  5137 21906 24011 28197
  8816 31153 26211  1548 16364 17782 21437 20607 20157 21013  6481 28328
 15665 14070 10558   496 27609 24502 17263  9116 20641  9157 22378 21400
 20594 11840 29888 12222  1755 23838 25059 25965 11770 23671   807 32412
 27523 30252 15862 17887  3097 24288 17703 24640 27123 29582 18412 16641
  4161 10745  6780 26496 15213 18185  8186 20838  4015 14462 17557  2633
 18919  3123  4718 28168]","[15629  8226 22028 10542 11080 20874   313 15998 15523  6539  8435 15253
 24151  8525 10114   522 32094  6480  3941 18683  3027 17289  3865 12792
 28235  5590  4144 11372 28001  8824 22418  3908  5137 21906 24011 28197
  8816 31153 26211  1548 16364 17782 21437 20607 20157 21013  6481 28328
 15665 14070 10558   496 27609 24502 17263  9116 20641  9157 22378 21400
 20594 11840 29888 12222  1755 23838 25059 25965 11770 23671   807 32412
 27523 30252 15862 17887  3097 24288 17703 24640 27123 29582 18412 16641
  4161 10745  6780 26496 15213 18185  8186 20838  4015 14462 17557  2633
 18919  3123  4718 28168]",,100,code_module,DDD
opt,"[15523 12222  6539 21437 15253  5137  6481   522  2633 10114 15998 15629
  8226 25965   807 12792  4161 16641 11840 27609 32412 28235 18683  1548
  8816  9157 15213 11372 26496 26211  8824 17263 24011 15665  3027 29582
  8525 29888  1755 28328 10745 14070 23671  6780 31153 10542 27523 20641
 17887 22378 20157 32094 21400 14462   313 11770 27123 22028 24288  6480
 30252  3908 17557 20594 11080  4718 21906 17782 20838  8435 18185  4144
  3941  8186 28168 25059 22418 17289 18919 10558 15862 23838 18412  4015
 28001  3123 24151   496 24640 20874  3865  5590 20607 24502 21013 17703
  3097 28197  9116 16364]","[15523, 15253, 15998, 15629, 16641, 18683, 15213, 17263, 15665, 14070, 17887, 14462, 17557, 17782, 18185, 17289, 18919, 15862, 18412, 17703, 16364, 12222, 6539, 21437, 5137, 6481, 522, 2633, 10114, 8226, 25965, 807, 12792, 4161, 11840, 27609, 32412, 28235, 1548, 8816, 9157, 11372, 26496, 26211, 8824, 24011, 3027, 29582, 8525, 29888, 1755, 28328, 10745, 23671, 6780, 31153, 10542, 27523, 20641, 22378, 20157, 32094, 21400, 313, 11770, 27123, 22028, 24288, 6480, 30252, 3908, 20594, 11080, 4718, 21906, 20838, 8435, 4144, 3941, 8186, 28168, 25059, 22418, 10558, 23838, 4015, 28001, 3123, 24151, 496, 24640, 20874, 3865, 5590, 20607, 24502, 21013, 3097, 28197, 9116]",,100,code_module,DDD
warmup,"[ 3941 15665 17887  5590  3027 20641 10542 32094 25059 15862 21906 20607
  8525  6539 25965 11080 14462  3908 11372  6480 14070  8816 21400   522
 15213 29888  1755 32412 16364 16641  1548 21437 20874 24011  4161 26211
 11770   496 17557 17263 28328 24288 31153 29582 27523 23838   807  9116
 12222 26496  4144  8435 15523  9157 22378 12792  8226 24640 10745 22418
 10558  4718  6481 17703 28235  5137  3865  8824 23671 24151 17289 27123
 15253  4015 20838 27609 15998 20594  6780 21013  3097 11840 24502 20157
 28001 18683 10114 17782   313 18919 15629 18185 28168 28197  2633 22028
 18412 30252  8186  3123]","[15665, 17887, 20641, 15862, 6539, 14462, 14070, 15213, 16364, 16641, 24011, 17557, 17263, 31153, 23838, 807, 9116, 26496, 9157, 24640, 6481, 17703, 5137, 24151, 17289, 15253, 15998, 3097, 28001, 10114, 18919, 15629, 18185, 28197, 18412, 3941, 5590, 3027, 10542, 32094, 25059, 21906, 20607, 8525, 25965, 11080, 3908, 11372, 6480, 8816, 21400, 522, 29888, 1755, 32412, 1548, 21437, 20874, 4161, 26211, 11770, 496, 28328, 24288, 29582, 27523, 12222, 4144, 8435, 15523, 22378, 12792, 8226, 10745, 22418, 10558, 4718, 28235, 3865, 8824, 23671, 27123, 4015, 20838, 27609, 20594, 6780, 21013, 11840, 24502, 20157, 18683, 17782, 313, 28168, 2633, 22028, 30252, 8186, 3123]",llama3.1:8b,100,code_module,DDD
bigraph,"[ 3027 12792   313 20838 27523  4161 16641  1755 14462 15998 21437 25059
 27123 18919  8435  8816 28328  3097 10542 20157 29582  6539  8226  8525
 15523   807 20594 18185 27609 15253  6480 23838  9157 17703  1548 31153
  3865 28001 15665 20874  3908 24640 15862 17782 14070 24151 26211   522
 20607 11080 16364 17557  8824 32412 22418 17289 22028  8186  6780 28235
  2633   496  6481 23671 12222 21013 24288 17887 25965 24011 11840  4144
 30252 10745  9116 32094  5137 11372 22378  4015 15629  4718 20641 18412
 17263 15213  5590 28168 11770 28197 24502  3941 26496 10558 21400 18683
 21906 10114 29888  3123]","[15998, 18919, 17703, 15665, 17289, 18412, 17263, 16641, 17557, 17887, 14462, 16364, 15629, 15523, 15213, 18683, 15253, 17782, 18185, 6480, 22418, 24011, 20594, 14070, 496, 15862, 24151, 21400, 8525, 8186, 4718, 28235, 10114, 3908, 9116, 11840, 2633, 6481, 22378, 28197, 29888, 29582, 25059, 24640, 27123, 26211, 4161, 32094, 28328, 21906, 313, 20874, 1755, 24502, 32412, 20838, 25965, 11770, 8816, 8226, 3865, 3027, 12792, 27523, 21437, 8435, 3097, 10542, 20157, 6539, 807, 27609, 23838, 9157, 1548, 31153, 28001, 522, 20607, 11080, 8824, 22028, 6780, 23671, 12222, 21013, 24288, 4144, 30252, 10745, 5137, 11372, 4015, 20641, 5590, 28168, 3941, 26496, 10558, 3123]",llama3.1:8b,100,code_module,DDD
random,"[ 5262 25077 17396 13971 14750 28015  2895 19993 24172 26817 13235 16556
  1217 26349 22866  2916  4467 13097  1675 27314   108 19005 20871 12795
 14673 15153 26248  4180 26856 26449  4558 29004  2540  3865  1869  8417
  7106 26306   878 26577 17134 19651  6420  3410  4712 23363  5718 22229
 23580 13664  3269  8503 25782 29704 31166 16249 12059 17684  7339 13600
 12597 16103 23547 24306 29082 31458  6300 23222  8273 12708 24941 11513
 20140  1700 13891 15730 29446 30633  5780 26292 25848  5962 10834 23895
 31595 14690 17363  6874 28607 10358 14796 11806 14651 13296  5366 26262
 19775  5404   374 15097]","[ 5262 25077 17396 13971 14750 28015  2895 19993 24172 26817 13235 16556
  1217 26349 22866  2916  4467 13097  1675 27314   108 19005 20871 12795
 14673 15153 26248  4180 26856 26449  4558 29004  2540  3865  1869  8417
  7106 26306   878 26577 17134 19651  6420  3410  4712 23363  5718 22229
 23580 13664  3269  8503 25782 29704 31166 16249 12059 17684  7339 13600
 12597 16103 23547 24306 29082 31458  6300 23222  8273 12708 24941 11513
 20140  1700 13891 15730 29446 30633  5780 26292 25848  5962 10834 23895
 31595 14690 17363  6874 28607 10358 14796 11806 14651 13296  5366 26262
 19775  5404   374 15097]",,100,code_module,DDD
opt,"[ 6874  4712 13235 13296 24172  1869  2895  6300 12597 12708 30633 16249
  8417 19651 25848  5404 17363 13097 26856 29082   878 13891 29704 26817
 25782 17134  6420 12795  1700 22866  2540 14651  4467 14750 14796  4180
 26306 23222 28015  5718  3865  8503  5366 31458 13664 11513  7106 13971
  1217 19775  2916  4558 25077  7339 23580 19005 20140 11806 26292 29446
 17396 31166  8273   374 19993 14673   108 26349  3269  1675 14690 28607
 31595 23895 13600 15153 26248 23547 26262  3410 10834 29004 17684 16103
 26577 15097 27314 24306  5262 16556 15730 23363  5780 10358 24941  5962
 12059 20871 22229 26449]","[13235, 13296, 16249, 17363, 13097, 13891, 17134, 14651, 14750, 14796, 13664, 13971, 19005, 17396, 14673, 14690, 13600, 15153, 17684, 16103, 15097, 16556, 15730, 6874, 4712, 24172, 1869, 2895, 6300, 12597, 12708, 30633, 8417, 19651, 25848, 5404, 26856, 29082, 878, 29704, 26817, 25782, 6420, 12795, 1700, 22866, 2540, 4467, 4180, 26306, 23222, 28015, 5718, 3865, 8503, 5366, 31458, 11513, 7106, 1217, 19775, 2916, 4558, 25077, 7339, 23580, 20140, 11806, 26292, 29446, 31166, 8273, 374, 19993, 108, 26349, 3269, 1675, 28607, 31595, 23895, 26248, 23547, 26262, 3410, 10834, 29004, 26577, 27314, 24306, 5262, 23363, 5780, 10358, 24941, 5962, 12059, 20871, 22229, 26449]",,100,code_module,DDD
warmup,"[31166 15730  4712   374 12597   108 25077  1675 26349  6300 23363 31595
  7106 10358 26817  1700 13296  7339 29446 23547 14651 13097 15153  5366
 14673  2540  4180 16103 23222 24172  2916 31458 30633 14796 15097 10834
 23895 26262 13971 26577  5718 19993 29004 26856 20140 27314 16249 22229
 14690  3865 26449 26306 13664 24306 13235 17396  5262 13600 12059 17134
  5780  6420  3410 19775  5404 17363 26248 25848 26292 23580 19651 28607
 22866 17684 12795  6874  2895 28015 16556 29704 25782  1217  3269 20871
  8273 19005  4467 13891 29082 14750  1869  4558 12708  8503 24941 11513
 11806  8417  5962   878]","[15730, 25077, 23363, 10358, 13296, 13097, 14651, 14673, 16103, 24172, 14796, 15097, 26262, 5718, 27314, 16249, 14690, 13664, 13235, 17396, 13600, 12059, 17134, 6420, 17363, 19651, 17684, 28015, 16556, 1217, 19005, 4467, 14750, 8503, 5962, 31166, 4712, 374, 12597, 108, 1675, 26349, 6300, 31595, 7106, 26817, 1700, 7339, 29446, 23547, 15153, 5366, 2540, 4180, 23222, 2916, 31458, 30633, 10834, 23895, 13971, 26577, 19993, 29004, 26856, 20140, 22229, 3865, 26449, 26306, 24306, 5262, 5780, 3410, 19775, 5404, 26248, 25848, 26292, 23580, 28607, 22866, 12795, 6874, 2895, 29704, 25782, 3269, 20871, 8273, 13891, 29082, 1869, 4558, 12708, 24941, 11513, 11806, 8417, 878]",llama3.1:8b,100,code_module,DDD
bigraph,"[26449 23363 12708 16249 19993 13971 26856 26349  7106 17396 24306  8503
 31458 12795  4558 13097 26306  3269 23580  5262  5962 16556 29446 11806
 10834 29704 13296 25782  6420  6874 17134 15153 28015 13235  8273 15730
  2916 30633 27314 22229 13891 26577   878 12597  8417 26292  1700 26817
 31166 12059  4467 14690 10358  5404 19651 25848 16103  1217  5780  2895
 23895 22866  5366 29004 14750   374 28607  5718 13664  2540 14796  1675
 13600 14673 24941 15097  3410 19005 23222 17684  3865 17363  7339 26262
 20140  6300 19775 25077 29082 23547 26248  1869 24172 31595 11513   108
 20871  4712  4180 14651]","[16249, 13971, 17396, 13097, 16556, 15153, 13235, 15730, 13891, 14690, 16103, 14796, 13600, 15097, 19005, 17684, 17363, 14651, 14750, 13664, 14673, 7106, 878, 23895, 29082, 13296, 25848, 3865, 19775, 31458, 1869, 1700, 17134, 24941, 19993, 22229, 7339, 26349, 1675, 6420, 12597, 23363, 1217, 4558, 23580, 3269, 5962, 26449, 24306, 4467, 2540, 12708, 26856, 8503, 12795, 26306, 5262, 29446, 11806, 10834, 29704, 25782, 6874, 28015, 8273, 2916, 30633, 27314, 26577, 8417, 26292, 26817, 31166, 12059, 10358, 5404, 19651, 5780, 2895, 22866, 5366, 29004, 374, 28607, 5718, 3410, 23222, 26262, 20140, 6300, 25077, 23547, 26248, 24172, 31595, 11513, 108, 20871, 4712, 4180]",llama3.1:8b,100,code_module,DDD
random,"[22868  3350  4194  4621 16578 12211  7039 28205  1255 27499 12084 22161
 15480 24597 20461  8820 24237  3251 14197 24123 15704 32507 16863 29252
   153 23756 18329 13388 12813  1595 15892 18319 20400 21981  5803 15810
  8434  6061  2727 14551   804   503 24160  5203 19366  8730 25113  3497
   250 19714 22957 26890  9963 12931  6307 29450  6514 24951 25152  5478
 19572 28797  5707 14880 19547  1788  1371 27227  5449 15597 31796  1674
 22489 32314  6040  9272  1160 22101  7723  8603 17719  5937 18095 31579
 17957  9008  9810 24172 20028  8581 28913  6341  1061 13068 14997 27267
 12439  3136  3744 23808]","[22868  3350  4194  4621 16578 12211  7039 28205  1255 27499 12084 22161
 15480 24597 20461  8820 24237  3251 14197 24123 15704 32507 16863 29252
   153 23756 18329 13388 12813  1595 15892 18319 20400 21981  5803 15810
  8434  6061  2727 14551   804   503 24160  5203 19366  8730 25113  3497
   250 19714 22957 26890  9963 12931  6307 29450  6514 24951 25152  5478
 19572 28797  5707 14880 19547  1788  1371 27227  5449 15597 31796  1674
 22489 32314  6040  9272  1160 22101  7723  8603 17719  5937 18095 31579
 17957  9008  9810 24172 20028  8581 28913  6341  1061 13068 14997 27267
 12439  3136  3744 23808]",,100,code_module,DDD
opt,"[18095 29450 19714  9810  1788  3744  1255 15810 28797   153 18329  1595
 25113 27267 24237  4621 20400  3497  8730 22957 26890 24160 22489 12439
 14197   250  5707  7723   804 31579 14880 16863 13388 28913 20028  9963
   503 24123  6061 17957 13068 27227 15480 14551 21981 20461 23756 15597
  3350 24172  6307 31796 16578 32507 14997  6514  1061 22101  6040 12211
 22161 23808  8434 19572  4194 24597 27499 15704 25152 19547  1674 19366
  1160  7039  5203 28205  8603  9008  5803 12813  9272 24951 12931  5478
 12084 15892  1371 17719  5449  8581  3251  2727 22868 29252  8820  6341
  3136 18319  5937 32314]","[18095, 15810, 18329, 14197, 14880, 16863, 13388, 17957, 15480, 14551, 15597, 16578, 14997, 15704, 15892, 17719, 18319, 29450, 19714, 9810, 1788, 3744, 1255, 28797, 153, 1595, 25113, 27267, 24237, 4621, 20400, 3497, 8730, 22957, 26890, 24160, 22489, 12439, 250, 5707, 7723, 804, 31579, 28913, 20028, 9963, 503, 24123, 6061, 13068, 27227, 21981, 20461, 23756, 3350, 24172, 6307, 31796, 32507, 6514, 1061, 22101, 6040, 12211, 22161, 23808, 8434, 19572, 4194, 24597, 27499, 25152, 19547, 1674, 19366, 1160, 7039, 5203, 28205, 8603, 9008, 5803, 12813, 9272, 24951, 12931, 5478, 12084, 1371, 5449, 8581, 3251, 2727, 22868, 29252, 8820, 6341, 3136, 5937, 32314]",,100,code_module,DDD
warmup,"[16863 23808  5449  1674 19714 24951 19366 22957  5937 18319 31579  7723
 32314 21981  3136 15704  8820 15480  7039 31796  3497 22101 16578 24237
 20461  8581 22868 24123  9963  3251 22489   250 22161 15810  4621 26890
  5203  9272 27227 25113  8730  5707  8603  1788 14880 24172 23756 20400
 28205  5803 17719  6514  1061 13068 28797 18095 17957 28913  1371 12813
 12084 20028 19572 12439   804  8434 25152  9810 24160 19547  1255 29450
 29252 27499 18329 15892 15597   153 12211  6307  1595  3350   503 14997
  4194  2727  6341 24597  1160 13388 12931 32507  3744 14551  9008 14197
  6061  6040 27267  5478]","[16863, 19366, 5937, 21981, 15704, 15480, 16578, 3251, 15810, 9272, 8730, 14880, 5803, 13068, 18095, 28913, 20028, 19572, 804, 19547, 18329, 15892, 15597, 503, 13388, 14551, 14197, 27267, 23808, 5449, 1674, 19714, 24951, 22957, 18319, 31579, 7723, 32314, 3136, 8820, 7039, 31796, 3497, 22101, 24237, 20461, 8581, 22868, 24123, 9963, 22489, 250, 22161, 4621, 26890, 5203, 27227, 25113, 5707, 8603, 1788, 24172, 23756, 20400, 28205, 17719, 6514, 1061, 28797, 17957, 1371, 12813, 12084, 12439, 8434, 25152, 9810, 24160, 1255, 29450, 29252, 27499, 153, 12211, 6307, 1595, 3350, 14997, 4194, 2727, 6341, 24597, 1160, 12931, 32507, 3744, 9008, 6061, 6040, 5478]",llama3.1:8b,100,code_module,DDD
bigraph,"[14197   250  5449 12211 22957 22868   503 14997 12439  9963  1061  7039
 22101 12931  1674 15480 16863 21981 17719 20461  3136  1595 14551 20028
  3497 13388 29450 28797 32314 24951  6341  9008  3744 15810  5803  4194
  5707 15597  3350 24172  8820 27227  4621 24597   153 19547 15892   804
 22489 19714  1255 31796 25152 25113 13068 19366  5478 24123  5203 16578
 20400  1160  5937 31579  7723  6061 14880 26890 27499 29252  1371 24237
 19572  2727  3251 12084  8603 28913 18319 18095  9810  8434 12813 23808
 23756  6040 17957 28205  9272  8581  1788 24160 22161 18329  6514  8730
  6307 32507 15704 27267]","[14197, 12211, 14997, 15480, 16863, 17719, 14551, 13388, 15810, 15597, 15892, 16578, 14880, 18319, 17957, 18329, 15704, 12931, 1788, 27267, 19714, 18095, 31796, 20400, 804, 19366, 27499, 28913, 8581, 27227, 24160, 1160, 19572, 1371, 3251, 12813, 503, 1061, 21981, 24237, 250, 5449, 22957, 22868, 12439, 9963, 7039, 22101, 1674, 20461, 3136, 1595, 20028, 3497, 29450, 28797, 32314, 24951, 6341, 9008, 3744, 5803, 4194, 5707, 3350, 24172, 8820, 4621, 24597, 153, 19547, 22489, 1255, 25152, 25113, 13068, 5478, 24123, 5203, 5937, 31579, 7723, 6061, 26890, 29252, 2727, 12084, 8603, 9810, 8434, 23808, 23756, 6040, 28205, 9272, 22161, 6514, 8730, 6307, 32507]",llama3.1:8b,100,code_module,DDD
random,"[ 4874 30224 19078 15110 24545 21156 26846  4368 19665 29458 14358 10254
 15310 17239  6774 26671 11593 20262  6874 26699 25762 20026 20772  6491
 17570 20533  2143  3938 21923 22427 11701  4350  2193  4573 20422 20829
 11548 12571 18192  2598  8871 21262 14218 24303 27334 21383 16902 14193
 24524 31724 20925 23609  3672 29203 30964 20903  4472 26508 18423 15240
 27377  5857 21917  5090 31690 18779 13252 21794  5694 30734 28467 30052
  9293 19225 25156 32103 19641  8351 23403  1317 31224 15321  7961 10574
 27774  4673 26389  3935  5159 24966 14756 17949 25987  4510 17564 14946
 18033 21735  8355  9294]","[ 4874 30224 19078 15110 24545 21156 26846  4368 19665 29458 14358 10254
 15310 17239  6774 26671 11593 20262  6874 26699 25762 20026 20772  6491
 17570 20533  2143  3938 21923 22427 11701  4350  2193  4573 20422 20829
 11548 12571 18192  2598  8871 21262 14218 24303 27334 21383 16902 14193
 24524 31724 20925 23609  3672 29203 30964 20903  4472 26508 18423 15240
 27377  5857 21917  5090 31690 18779 13252 21794  5694 30734 28467 30052
  9293 19225 25156 32103 19641  8351 23403  1317 31224 15321  7961 10574
 27774  4673 26389  3935  5159 24966 14756 17949 25987  4510 17564 14946
 18033 21735  8355  9294]",,100,code_module,DDD
opt,"[27774 26389 24524 20533 20829 20422 25762 17239 23609  4673 13252  4350
  2193  4472 31724 26846 19078 29203 14946  6774 30052 32103 30224 18033
 26508 20903 16902 20026 17564  4368 27377 12571 21794 14756  5159 10254
  4510 20772 20262 25156 15110  6491 17949 30734 21383 21917 25987  8871
  1317 11548 17570  6874  9294 15321  2598  3672 24966 21735 20925 30964
  5090 26671 18779  5857  9293 19641 14358 14218  8351 29458 19225 15310
 11701 18423  3938 21156 22427 23403  7961 14193  5694 18192 21262  2143
 11593  8355 24303 19665 28467 10574 21923 24545 31690  4874 31224 27334
  3935 15240 26699  4573]","[17239, 13252, 19078, 14946, 18033, 16902, 17564, 14756, 15110, 17949, 17570, 15321, 18779, 14358, 14218, 19225, 15310, 18423, 14193, 18192, 15240, 27774, 26389, 24524, 20533, 20829, 20422, 25762, 23609, 4673, 4350, 2193, 4472, 31724, 26846, 29203, 6774, 30052, 32103, 30224, 26508, 20903, 20026, 4368, 27377, 12571, 21794, 5159, 10254, 4510, 20772, 20262, 25156, 6491, 30734, 21383, 21917, 25987, 8871, 1317, 11548, 6874, 9294, 2598, 3672, 24966, 21735, 20925, 30964, 5090, 26671, 5857, 9293, 19641, 8351, 29458, 11701, 3938, 21156, 22427, 23403, 7961, 5694, 21262, 2143, 11593, 8355, 24303, 19665, 28467, 10574, 21923, 24545, 31690, 4874, 31224, 27334, 3935, 26699, 4573]",,100,code_module,DDD
warmup,"[26671 26508 21917  3935 31224 30734 27774 21923  5694  6774  4510  6874
 14193 25156 10254 21262  4472  8355 20533  2193 26389  8871 26699  4874
 30052 14946  1317 24524  5857 31690  9293 15240 19078 24303 21383 18779
 17239 20772 27377 15310 19641 32103 25987 16902 17564 18033 20829 31724
  4573  2143 19665 20026 20422 12571 20262 15321 24966 28467  6491  3672
 17570 21156 23609  4673 13252 22427 14218  5090  8351 25762  4368 18423
 14756 30224 30964  5159 26846  3938 23403  9294 21735 18192 27334 21794
 17949 19225 24545  2598  7961 15110 11548 10574 29203 20903 11593  4350
 20925 11701 29458 14358]","[21917, 31224, 14193, 8355, 26389, 14946, 9293, 19078, 18779, 17239, 15310, 25987, 17564, 18033, 19665, 20262, 15321, 6491, 3672, 17570, 13252, 14218, 4368, 14756, 3938, 18192, 17949, 19225, 15110, 20903, 14358, 26671, 26508, 3935, 30734, 27774, 21923, 5694, 6774, 4510, 6874, 25156, 10254, 21262, 4472, 20533, 2193, 8871, 26699, 4874, 30052, 1317, 24524, 5857, 31690, 15240, 24303, 21383, 20772, 27377, 19641, 32103, 16902, 20829, 31724, 4573, 2143, 20026, 20422, 12571, 24966, 28467, 21156, 23609, 4673, 22427, 5090, 8351, 25762, 18423, 30224, 30964, 5159, 26846, 23403, 9294, 21735, 27334, 21794, 24545, 2598, 7961, 11548, 10574, 29203, 11593, 4350, 20925, 11701, 29458]",llama3.1:8b,100,code_module,DDD
bigraph,"[24966 25987 15240 26671 30052 20829 15110 25762  4573 31690 11548 19641
 21917 26699 18192 19665  1317  5694 24303 30224 21794 27334  5857 29203
  5090 20026  6774 17239  5159  2598  8351  7961  4350  6491 20422  4368
 17564 16902 14218 21735 18779 23403 26846 21156 21923 21383 20925  9293
 30734 17949 26508 27774 24524  6874  9294 24545 20772 25156 14946 11701
 11593  2143 17570 22427 27377 26389 20533 32103 18423  8871 20262 15321
 15310 28467 31724 14358  4673  3672 19225 31224 20903 12571 10574  3938
  3935  2193 23609 13252 18033 29458  4874  4472 14756  8355  4510 21262
 30964 19078 14193 10254]","[18192, 16902, 14218, 14946, 18423, 14358, 13252, 18033, 15110, 19078, 18779, 17239, 14756, 14193, 15310, 15240, 17564, 11701, 17949, 15321, 17570, 27377, 31690, 21735, 26389, 26699, 8351, 4510, 23403, 9293, 12571, 2193, 24966, 19225, 7961, 4368, 28467, 2598, 20829, 3935, 30734, 10574, 23609, 20422, 21262, 25156, 20533, 27774, 19641, 21923, 5694, 20026, 6874, 21794, 20772, 25987, 26671, 30052, 25762, 4573, 11548, 21917, 19665, 1317, 24303, 30224, 27334, 5857, 29203, 5090, 6774, 5159, 4350, 6491, 26846, 21156, 21383, 20925, 26508, 24524, 9294, 24545, 11593, 2143, 22427, 32103, 8871, 20262, 31724, 4673, 3672, 31224, 20903, 3938, 29458, 4874, 4472, 8355, 30964, 10254]",llama3.1:8b,100,code_module,DDD
random,"[29761 21042 21083  2908 30404 11042  9554 15266 30991 26505 29394 24421
  6696 25796 16048  3153  7567 13940 22356 18261  9727 28393 19503 22213
 27388 18251 27944 27075 31683 20082 29611 12735 19747 19787  8275 10407
 22321 28003 11699  8627 23576 19099 14087 26314 15557 32283 23847  1252
 21863 12871 27231 19393 26622 22401 20533  8352 25010   706  1110  8383
  3300 28678 11470  4369  9622 13349 11966 31038  1808 31862 18462 18711
  4516 31417  5564  3873 19248 21935  6658 11689 15158  8945 10840 15104
 26980 21906 10124 27051 13206 20169   803  8438 10634 29597  5749 27528
 24879 23164 18729 26919]","[29761 21042 21083  2908 30404 11042  9554 15266 30991 26505 29394 24421
  6696 25796 16048  3153  7567 13940 22356 18261  9727 28393 19503 22213
 27388 18251 27944 27075 31683 20082 29611 12735 19747 19787  8275 10407
 22321 28003 11699  8627 23576 19099 14087 26314 15557 32283 23847  1252
 21863 12871 27231 19393 26622 22401 20533  8352 25010   706  1110  8383
  3300 28678 11470  4369  9622 13349 11966 31038  1808 31862 18462 18711
  4516 31417  5564  3873 19248 21935  6658 11689 15158  8945 10840 15104
 26980 21906 10124 27051 13206 20169   803  8438 10634 29597  5749 27528
 24879 23164 18729 26919]",,100,code_module,DDD
