algorithm,original,reordered,model,size,column,value
warmup,"[31723 21486 23169 30190 10122 24024 18918 27191 16455  6330 11861 16901
 25905  2412 30676 18873   430 25007 17771 18201 23996 30433 24476  6406
  1428 30776 30501  4644 13469 14320  4777 25023 25736  1464 14798 15515
  6484  4717 12899 14517 19694 21422  8252  2746  9075  4195 12421  7686
 23408 15157 20553 20088   674 13567  6417 31394 18195  5529 26372 16808
 30554  9286 18528  5231  6845  2040 27563  7384 14280 25315 14099 19097
 21702 30100  9408 28182  4609 21349 22045 20624 17143  6686 28516 15352
 12734 14770 29959  1019 22547  6657  6916 13231 14018  5028 14971 12031
 13804 26121 18797  6302]","[31723, 18918, 18918, 16455, 16901, 18873, 1428, 1428, 13469, 14320, 14798, 15515, 14517, 14517, 9075, 15157, 18195, 16808, 18528, 21702, 4609, 17143, 15352, 14770, 13231, 6657, 13231, 5028, 14018, 14971, 14971, 26121, 18797, 21486, 23169, 30190, 10122, 24024, 27191, 6330, 11861, 25905, 2412, 30676, 430, 25007, 17771, 18201, 23996, 30433, 24476, 6406, 30776, 30501, 4644, 4777, 25023, 25736, 1464, 6484, 4717, 12899, 19694, 21422, 8252, 2746, 4195, 12421, 7686, 23408, 20553, 20088, 674, 13567, 6417, 31394, 5529, 26372, 30554, 9286, 5231, 6845, 2040, 27563, 7384, 14280, 25315, 14099, 19097, 30100, 9408, 28182, 21349, 22045, 20624, 6686, 28516, 12734, 29959, 1019]",qwen2:7b,100,code_module,DDD
bigraph,"[22045 14018 23408 14099  2412 14320 17143 15157  6406  9286 27563   674
 11861 14517  5529 14280 20624  9408 15352 24476 30501 14798  6330   430
  4717  9075 18797  6916 13469 21422 17771 20088 20553 23169 13231  7384
  6845 21702 28516 19694 29959 14770 21349  2746 30433  4777 15515 31723
 25023 30554 25905  6657  4644 25007  6302 18195 26372  1464 18528 23996
  6686  5231  6484 12031 18201 16901  4195 30100  1019 18873 22547  4609
 30676 30776  8252  7686 12899 14971 21486 13804 25736 24024 28182 16455
  2040 27191 12421 12734  5028 16808 25315 18918 30190  6417 13567 31394
 26121 10122  1428 19097]","[25315, 18528, 19097, 14280, 18873, 13469, 4195, 4609, 30676, 22547, 2746, 24476, 28182, 12734, 1464, 5028, 16455, 6302, 6916, 21702, 26121, 15352, 14517, 18918, 2412, 16808, 18201, 14099, 16901, 14770, 9408, 6686, 22045, 15515, 18195, 14018, 18797, 13804, 5529, 15157, 24024, 14798, 25023, 5231, 29959, 27191, 10122, 17143, 14971, 21349, 30554, 17771, 14320, 12031, 9286, 13231, 12421, 25007, 6845, 1019, 20624, 30190, 23996, 13567, 6406, 26372, 4777, 6484, 4644, 25905, 7686, 8252, 674, 4717, 20553, 23408, 30100, 31394, 6417, 30501, 30433, 28516, 1428, 7384, 11861, 9075, 6330, 21422, 21486, 31723, 27563, 30776, 19694, 23169, 12899, 430, 20088, 6657, 25736, 2040]",qwen2:7b,100,code_module,DDD
random,"[ 4755  1026 31013 20948 29526 18613  9086 32429  3952 17831 17637  5936
 20358 17564 16386  6016 28046  5874 21235 15941 28548    58 25002 20305
 10349 13783 21547 24258 19532  3822 22683 23267 30485 15371  7988  9222
 12248 15098 30728 20823 16147 17456 27163 26012 18745 19204 11338   873
  5786 24135 29916  9732  4883 13987  6259 29868   229 19456 30109 26860
 19977 13676   142  7313  6353  1867   234 31951 18901  7782 28971 19627
  4287 26305 12947 19122 27610  4014 11473  7487 25785  8181  9008 16404
 24124 13864 22897 10859 29042 11307  2550  2255 18184 28705 20859 17566
  3121  1300 10264 24546]","[ 4755  1026 31013 20948 29526 18613  9086 32429  3952 17831 17637  5936
 20358 17564 16386  6016 28046  5874 21235 15941 28548    58 25002 20305
 10349 13783 21547 24258 19532  3822 22683 23267 30485 15371  7988  9222
 12248 15098 30728 20823 16147 17456 27163 26012 18745 19204 11338   873
  5786 24135 29916  9732  4883 13987  6259 29868   229 19456 30109 26860
 19977 13676   142  7313  6353  1867   234 31951 18901  7782 28971 19627
  4287 26305 12947 19122 27610  4014 11473  7487 25785  8181  9008 16404
 24124 13864 22897 10859 29042 11307  2550  2255 18184 28705 20859 17566
  3121  1300 10264 24546]",,100,code_module,DDD
opt,"[22683 28971 19122 16147  7782  4014 29868 32429 27610 10349  1300  5786
  5936  7988 13783   234  2550 16386  3121 31013  9222 19204 13676 21547
 20859 22897 29042 25002 21235  6353 30109 18184  4883   873  7487 15098
 11338 25785   229 13987 19627 10264 12248 20823 17456 18901 11473  4755
 30728 28046 19456 29916 24258 28705 24546 31951   142 11307  9008 27163
  1867 19532  3822 19977 17564  9732 30485 24135  6016 15941  3952 20948
  2255  1026 28548 26860 26012 18745  8181  4287    58 17566  9086 18613
 23267 20305 12947  6259 17831 29526  5874 15371 17637 10859 26305 24124
  7313 16404 20358 13864]","[19122, 16147, 13783, 16386, 19204, 13676, 18184, 15098, 13987, 17456, 18901, 17564, 15941, 18745, 17566, 18613, 17831, 15371, 17637, 16404, 13864, 22683, 28971, 7782, 4014, 29868, 32429, 27610, 10349, 1300, 5786, 5936, 7988, 234, 2550, 3121, 31013, 9222, 21547, 20859, 22897, 29042, 25002, 21235, 6353, 30109, 4883, 873, 7487, 11338, 25785, 229, 19627, 10264, 12248, 20823, 11473, 4755, 30728, 28046, 19456, 29916, 24258, 28705, 24546, 31951, 142, 11307, 9008, 27163, 1867, 19532, 3822, 19977, 9732, 30485, 24135, 6016, 3952, 20948, 2255, 1026, 28548, 26860, 26012, 8181, 4287, 58, 9086, 23267, 20305, 12947, 6259, 29526, 5874, 10859, 26305, 24124, 7313, 20358]",,100,code_module,DDD
warmup,"[17456  9222 18613 20859  6353 28548 28971 29916 25002 29868  2255 15098
 28046 19456 12947 10349  7782 30728  8181 26305 18901 11338 15371 28705
  9008 24258 13676 10264  3952  9086 22897  4014 29042  3822  5936   229
 30109  7487 13864 25785 17831 31013   234 13987 15941 20823  3121 31951
 26012 27610 20948 11307  5786 32429 24124 23267 18745 18184 20358 22683
 26860 19204  6259 21235 24546  4287 16386 10859   142   873  1867  2550
 11473  6016  7313 19627 19122 29526 19532 17637 16147 20305  4883 13783
 21547  1300 16404  7988  9732 24135 27163  4755 17564 12248    58 19977
 30485  5874 17566  1026]","[9222, 17456, 18613, 18613, 6353, 15098, 15098, 28046, 24258, 13676, 29042, 17831, 13987, 234, 20823, 15941, 3121, 3121, 26012, 5786, 18184, 18745, 20358, 18184, 19204, 6259, 16386, 142, 29526, 17637, 1300, 16404, 20859, 28548, 28971, 29916, 25002, 29868, 2255, 19456, 12947, 10349, 7782, 30728, 8181, 26305, 18901, 11338, 15371, 28705, 9008, 10264, 3952, 9086, 22897, 4014, 3822, 5936, 229, 30109, 7487, 13864, 25785, 31013, 31951, 27610, 20948, 11307, 32429, 24124, 23267, 22683, 26860, 21235, 24546, 4287, 10859, 873, 1867, 2550, 11473, 6016, 7313, 19627, 19122, 19532, 16147, 20305, 4883, 13783, 21547, 7988, 9732, 24135, 27163, 4755, 17564, 12248, 58, 19977]",qwen2:7b,100,code_module,DDD
bigraph,"[27610 28705 11307 28548 15098 16404 20948  4883 12248 26860 16386 17564
 21547  3822 24135  7782  5936 15371  9222 31951 18613   873 11338 30728
  3952  1867    58  7988  1026  3121  5786 10264 29916 24546 12947  8181
 17831 30109 28046 13864  7487 26012  6353 18901  2255 20823 24124 20305
   142 25785  5874 21235 29526 27163 17456 13783 25002 18184  9732 19204
 31013  4287 24258 10349 11473  4014 28971 26305 18745 22683 15941 19532
 32429 13676 19122 30485 20358 29868 17637  6016 20859   234   229 29042
 23267 22897 16147  1300 10859 19627  6259 19977 13987 19456  7313 17566
  9086  2550  4755  9008]","[15371, 13864, 16404, 18901, 20823, 9008, 16147, 15941, 17566, 7988, 17637, 18184, 18745, 24135, 9086, 25002, 4755, 7487, 19977, 11307, 4883, 8181, 4287, 234, 6259, 13676, 19122, 22683, 31951, 20358, 17564, 28548, 13987, 11338, 15098, 19204, 10349, 17456, 142, 5874, 28046, 12248, 1026, 29526, 12947, 4014, 21235, 5786, 18613, 30485, 16386, 10859, 7782, 9222, 10264, 17831, 26860, 19532, 873, 27610, 23267, 30728, 2255, 19456, 3822, 6016, 6353, 3121, 20948, 32429, 20859, 29916, 28971, 31013, 24258, 2550, 29042, 13783, 1867, 26305, 21547, 22897, 5936, 19627, 28705, 58, 11473, 24546, 25785, 3952, 30109, 26012, 24124, 20305, 27163, 9732, 29868, 229, 1300, 7313]",qwen2:7b,100,code_module,DDD
random,"[ 3499  9131 20269 23484 19715 26297  3069   275 23215 17418 31059 15925
  7050 18847 16465  5870 21582 30018  6437  7536 16206  3375  5290  9762
 19037 27594  4432 25131    82  3814 19941 17135  7055  3884 10741  5577
  7152 28963  5282 22051 26393 11900  5194 25367 14624  9288 23144 16849
 12345 23255 25521  2458 19312 21010   297 24837 25633 22052 14635 19235
  5589 15004  6517 16469 32303 22386   727 22202 27140 17743  8747 23748
  4594 29740 28962  2380  1032 11140  7165 32027  2123  9742  8767 14106
 17096 18894 23083 31545 16758 23524 23321  3834 11454 27982 17437 23726
  8494 28466 17759  3696]","[ 3499  9131 20269 23484 19715 26297  3069   275 23215 17418 31059 15925
  7050 18847 16465  5870 21582 30018  6437  7536 16206  3375  5290  9762
 19037 27594  4432 25131    82  3814 19941 17135  7055  3884 10741  5577
  7152 28963  5282 22051 26393 11900  5194 25367 14624  9288 23144 16849
 12345 23255 25521  2458 19312 21010   297 24837 25633 22052 14635 19235
  5589 15004  6517 16469 32303 22386   727 22202 27140 17743  8747 23748
  4594 29740 28962  2380  1032 11140  7165 32027  2123  9742  8767 14106
 17096 18894 23083 31545 16758 23524 23321  3834 11454 27982 17437 23726
  8494 28466 17759  3696]",,100,code_module,DDD
opt,"[ 5282  7055 31545 18847 11140 14635  8747  5577  4432  6437 16849 23484
 16469 19312 22202 17418  2123 24837  8494 12345 23215  9762 30018   275
 15004 17135  3834 19235 23144   297 21010 14624 16206 28466 26393  9131
 23083  3696  2380    82 23524 19941 19715  3499  3375  5589 23726 17096
  4594 27594  1032 22051  9742  3884 27140   727 25367 17437 27982 23321
  8767 14106 16465  5870 31059 21582 15925 28963 25521  7165 17743  3814
  7536  7050  5290 16758  6517 22052 17759 18894  2458 32027 23255 20269
  7152 26297 25633 10741  3069 22386 23748  5194 25131 32303 28962 19037
 11454 29740  9288 11900]","[18847, 14635, 16849, 16469, 19312, 17418, 15004, 17135, 19235, 14624, 16206, 17096, 17437, 14106, 16465, 15925, 17743, 16758, 17759, 18894, 19037, 5282, 7055, 31545, 11140, 8747, 5577, 4432, 6437, 23484, 22202, 2123, 24837, 8494, 12345, 23215, 9762, 30018, 275, 3834, 23144, 297, 21010, 28466, 26393, 9131, 23083, 3696, 2380, 82, 23524, 19941, 19715, 3499, 3375, 5589, 23726, 4594, 27594, 1032, 22051, 9742, 3884, 27140, 727, 25367, 27982, 23321, 8767, 5870, 31059, 21582, 28963, 25521, 7165, 3814, 7536, 7050, 5290, 6517, 22052, 2458, 32027, 23255, 20269, 7152, 26297, 25633, 10741, 3069, 22386, 23748, 5194, 25131, 32303, 28962, 11454, 29740, 9288, 11900]",,100,code_module,DDD
warmup,"[25367  3884  3814 26297  3696  5194  7055 17135 15004 24837 27982 16758
 25131  6517 17743 11140  7050 29740  8747 19037 14635 32303 22052 26393
 32027 28963 21010  2123 12345 25633  3499  9742 14106 23321 31059 16206
 16465  4594   727 23144 22202  3375  5282 25521 19941 23524 22386   275
 28962  5589 23083 10741 19715  7165 23748 28466  5577  9762 17096 11900
  2380  8494  7536  3834  4432 17437 15925 20269  9288 23484  5870 14624
 23726 21582 30018   297 16469 18847  8767  5290 19312 23255  3069  6437
  1032 19235 23215  9131 17759 18894 27140  7152    82 11454 17418  2458
 27594 16849 22051 31545]","[5194, 17135, 17743, 29740, 19037, 14635, 14635, 32027, 12345, 25633, 23321, 16206, 16465, 16465, 19941, 17096, 8494, 7536, 2380, 15925, 14624, 9288, 16469, 18847, 23215, 1032, 17759, 18894, 16849, 25367, 3884, 3814, 26297, 3696, 7055, 15004, 24837, 27982, 16758, 25131, 6517, 11140, 7050, 8747, 32303, 22052, 26393, 28963, 21010, 2123, 3499, 9742, 14106, 31059, 4594, 727, 23144, 22202, 3375, 5282, 25521, 23524, 22386, 275, 28962, 5589, 23083, 10741, 19715, 7165, 23748, 28466, 5577, 9762, 11900, 3834, 4432, 17437, 20269, 23484, 5870, 23726, 21582, 30018, 297, 8767, 5290, 19312, 23255, 3069, 6437, 19235, 9131, 27140, 7152, 82, 11454, 17418, 2458, 27594]",qwen2:7b,100,code_module,DDD
bigraph,"[31059  5870  7152 21010 17759  5577 23726  9288 26297 18894 17743 11454
 17135 23748  4594 16758 22051 23524 15925 23083 23144  4432  3375  5290
 11900   275 19715 19941 23484    82  3696   727 22202 14624  8767 24837
 21582 22052 17437  2380 25367 25521 10741 30018 20269 25633 27594 28466
 17418 16206 29740 16469 12345 18847 23215 11140  6437  5282 16849  8494
 32303  3834  5589 23321 16465  7050 28962  3814  8747  9762 17096 31545
 14106 22386 19037 28963  2458  2123  5194  3499 14635 15004  9742 23255
 32027   297 25131  7536  1032 27982  3884  6517 27140 19312  7055 26393
 19235  7165  9131  3069]","[14624, 17096, 15004, 16469, 16465, 6437, 7152, 17418, 29740, 18847, 19037, 17759, 25367, 14635, 16758, 17437, 16206, 19312, 22051, 8767, 7050, 2123, 23321, 12345, 28963, 11900, 297, 21582, 16849, 17135, 15925, 1032, 32303, 18894, 17743, 9762, 23484, 25131, 23748, 22202, 4432, 27594, 5577, 3375, 22386, 275, 14106, 3814, 7536, 32027, 4594, 3499, 727, 23215, 7055, 10741, 6517, 27982, 3884, 8747, 3834, 25521, 9288, 31545, 26393, 2458, 82, 25633, 23083, 5290, 23144, 3069, 26297, 19235, 19941, 5194, 5870, 20269, 3696, 23726, 11454, 7165, 23255, 27140, 8494, 21010, 24837, 19715, 31059, 23524, 22052, 2380, 30018, 28466, 11140, 5282, 5589, 28962, 9742, 9131]",qwen2:7b,100,code_module,DDD
random,"[25910  1086 28138 21968  2850  3026 25926 27539  6522 17550 12440  6189
 12263 30604  1066 31357  3740 31702  8068 16211 15194 29755  7241 28054
 30740 10955 26203  2237 10591  5963 18882 17100 30830  9768  8675 31400
  3439 22855 15906 20949 12165 24620 20781 31853 19049 30307   452  9442
  9583 14379  3448  2381 13235 13105 16450  6772  8788 13607 12249 12294
 22115  9156 22310 10679  7992 26264  2138  9120  7336  6765  1532  3663
   123  3595 17656  8107 31867   703 19189 16500   218 16745  6753 15737
 10170 16343 26233 24205   505 27088 28666  4973 12725  8200 19519  7546
 12436  8405 31328  8906]","[25910  1086 28138 21968  2850  3026 25926 27539  6522 17550 12440  6189
 12263 30604  1066 31357  3740 31702  8068 16211 15194 29755  7241 28054
 30740 10955 26203  2237 10591  5963 18882 17100 30830  9768  8675 31400
  3439 22855 15906 20949 12165 24620 20781 31853 19049 30307   452  9442
  9583 14379  3448  2381 13235 13105 16450  6772  8788 13607 12249 12294
 22115  9156 22310 10679  7992 26264  2138  9120  7336  6765  1532  3663
   123  3595 17656  8107 31867   703 19189 16500   218 16745  6753 15737
 10170 16343 26233 24205   505 27088 28666  4973 12725  8200 19519  7546
 12436  8405 31328  8906]",,100,code_module,DDD
opt,"[ 3448  7992 30740 13235 30604  2381 16450 12725 20949   452  2237  1086
  8107  7241  1532 12294   505   123  1066 10679 22115 12165 24620 27539
  3740 26233  2138 31867 15737  9768 28054  3663 31328 28666  6522  8200
 19519 31702 22310 27088  8675 17656 30307 12263  9442 19189 17550 13105
 14379 10591 12249  3595  6189 22855  8906 17100  2850  7336 16211 21968
 13607   218 12436  4973 24205 31853  8405 16500 15906 18882   703  6765
 10955  3026 25910 16343  6753  6772  8068  3439 26203  9583  9156 16745
 15194  9120 26264 31400 29755 12440 25926 10170 28138  7546 30830 19049
 20781  8788  5963 31357]","[13235, 16450, 15737, 17656, 19189, 17550, 13105, 14379, 17100, 16211, 13607, 16500, 15906, 18882, 16343, 16745, 15194, 19049, 3448, 7992, 30740, 30604, 2381, 12725, 20949, 452, 2237, 1086, 8107, 7241, 1532, 12294, 505, 123, 1066, 10679, 22115, 12165, 24620, 27539, 3740, 26233, 2138, 31867, 9768, 28054, 3663, 31328, 28666, 6522, 8200, 19519, 31702, 22310, 27088, 8675, 30307, 12263, 9442, 10591, 12249, 3595, 6189, 22855, 8906, 2850, 7336, 21968, 218, 12436, 4973, 24205, 31853, 8405, 703, 6765, 10955, 3026, 25910, 6753, 6772, 8068, 3439, 26203, 9583, 9156, 9120, 26264, 31400, 29755, 12440, 25926, 10170, 28138, 7546, 30830, 20781, 8788, 5963, 31357]",,100,code_module,DDD
warmup,"[27539   452 16500  3026 16745 19049 31328 12436 22310  5963 17100 20781
 16450  4973 21968  6189   218  6772 28138 28666 30830 24205 19189 17656
 12263  8107 28054  3595  8675 31702 30604  9768  9442  7336 22115   505
  2237 17550 30307 10679 31400  7992 26264  9120  6753 20949 14379 22855
  7546  8068  8788  3663 12249 15737 26233 18882 27088  3740 25910 19519
   703 15906  6765  2138  1066 15194 31853 12294 16343 31867  3448 10955
 12165 12440  1086  2381 13105 13235 10170  1532 24620 25926   123 12725
  7241  8906 16211 31357  3439  2850  9583 30740  8405 26203 29755  6522
  8200 10591  9156 13607]","[16745, 19049, 17100, 20781, 4973, 16450, 21968, 21968, 218, 19189, 17656, 12263, 8675, 17550, 31400, 14379, 15737, 18882, 27088, 15906, 15906, 15194, 15194, 13105, 13235, 13105, 13235, 24620, 8906, 16211, 8405, 13607, 27539, 452, 16500, 3026, 31328, 12436, 22310, 5963, 6189, 6772, 28138, 28666, 30830, 24205, 8107, 28054, 3595, 31702, 30604, 9768, 9442, 7336, 22115, 505, 2237, 30307, 10679, 7992, 26264, 9120, 6753, 20949, 22855, 7546, 8068, 8788, 3663, 12249, 26233, 3740, 25910, 19519, 703, 6765, 2138, 1066, 31853, 12294, 16343, 31867, 3448, 10955, 12165, 12440, 1086, 2381, 10170, 1532, 25926, 123, 12725, 7241, 31357, 3439, 2850, 9583, 30740, 26203]",qwen2:7b,100,code_module,DDD
bigraph,"[13235 26233 12294 30830 21968 12436 20949   703  8107   452  9120   123
  2237  6772  2381  3439 24620  8068 17100  9583  2850  7546 22855  1086
  2138  7336 13105 15906  9442  8906 10170  8788  6753 13607  4973 12165
 30740 12725 15194  3448 16211  6189 20781 18882 16450 17656  9768  8405
 10955  9156 10679 12440 31357 31400 16500 26264  6765 19189 25910  8200
 30307  6522 19519  5963   505 31328  3595 25926  3740  7241 10591 22115
 16343 28138  3026 31853 24205 28666  8675  3663 27539 31702   218 12263
 17550 31867 29755 12249  1066 30604 26203 16745  7992 22310 27088 15737
 28054  1532 14379 19049]","[13235, 21968, 17100, 13607, 17656, 17550, 16745, 15737, 14379, 19049, 15194, 16211, 19189, 16450, 16343, 18882, 10591, 13105, 30830, 10170, 28666, 26233, 20949, 28054, 4973, 8068, 2381, 24620, 1086, 10955, 3740, 3026, 1066, 9156, 6753, 3595, 16500, 15906, 27539, 8906, 30740, 505, 12436, 12440, 7546, 8107, 10679, 28138, 27088, 24205, 9120, 3448, 1532, 703, 19519, 29755, 12249, 26264, 3663, 3439, 25910, 7336, 31702, 12294, 452, 123, 2237, 6772, 9583, 2850, 22855, 2138, 9442, 8788, 12165, 12725, 6189, 20781, 9768, 8405, 31357, 31400, 6765, 8200, 30307, 6522, 5963, 31328, 25926, 7241, 22115, 31853, 8675, 218, 12263, 31867, 30604, 26203, 7992, 22310]",qwen2:7b,100,code_module,DDD
random,"[19656 25802 15735  6411 29847 31459 28363 23694  6015  8149 18530 30087
 16028 18178 32293  3755  5451   658  8410   349 30694  7992  6482 12829
 13860 26420 26701 21382  4663 18173 20691 28101 30942 13002 32170 24999
  2266 31509  6649 19505 31716 11410 20410  8582  8780 23367 21883 17223
  4911  4685 27893 25294 19661 20167 27915 28197 23248 14877 11749  2130
 24560 19573 15642  5275 22252 22076  9165 14566 22998  9616 28919 25797
 16593  3067 24940  7021 18602 11681 15006  4522  8411   854  7114 28087
 32292  8400 16387 15160  1296 10873  1323 15252   276  9172 21999  3129
 22510 13868 15639  9164]","[19656 25802 15735  6411 29847 31459 28363 23694  6015  8149 18530 30087
 16028 18178 32293  3755  5451   658  8410   349 30694  7992  6482 12829
 13860 26420 26701 21382  4663 18173 20691 28101 30942 13002 32170 24999
  2266 31509  6649 19505 31716 11410 20410  8582  8780 23367 21883 17223
  4911  4685 27893 25294 19661 20167 27915 28197 23248 14877 11749  2130
 24560 19573 15642  5275 22252 22076  9165 14566 22998  9616 28919 25797
 16593  3067 24940  7021 18602 11681 15006  4522  8411   854  7114 28087
 32292  8400 16387 15160  1296 10873  1323 15252   276  9172 21999  3129
 22510 13868 15639  9164]",,100,code_module,DDD
opt,"[ 1296  5451 28363  3067 24999  8410 24940 14877 32292  7114 19573 10873
  1323  4522 22510 15160 22076 11749  4685  8149 24560 14566  9616  2266
 30942  9164  8411  5275 18530   349 18178 20167 32293  9172  3129 15639
 22998 31509 29847 15642  6015  2130 23248 27893 25294  9165 22252 18602
 21883 20410 25802 28919 28087 31459 21382 19505  7992 13860  6649  7021
 26701   658 17223 19661 13868  8780 11410 32170 11681 21999 15006 20691
 25797 23694 28197   276 18173 30087  4663 27915 28101  8582   854 15735
 15252 30694  6411 23367  8400 16028  4911 13002  6482 12829 16593 31716
  3755 19656 26420 16387]","[14877, 15160, 14566, 18530, 18178, 15639, 15642, 18602, 13860, 17223, 13868, 15006, 18173, 15735, 15252, 16028, 16593, 16387, 1296, 5451, 28363, 3067, 24999, 8410, 24940, 32292, 7114, 19573, 10873, 1323, 4522, 22510, 22076, 11749, 4685, 8149, 24560, 9616, 2266, 30942, 9164, 8411, 5275, 349, 20167, 32293, 9172, 3129, 22998, 31509, 29847, 6015, 2130, 23248, 27893, 25294, 9165, 22252, 21883, 20410, 25802, 28919, 28087, 31459, 21382, 19505, 7992, 6649, 7021, 26701, 658, 19661, 8780, 11410, 32170, 11681, 21999, 20691, 25797, 23694, 28197, 276, 30087, 4663, 27915, 28101, 8582, 854, 30694, 6411, 23367, 8400, 4911, 13002, 6482, 12829, 31716, 3755, 19656, 26420]",,100,code_module,DDD
warmup,"[19573  1323 27915  7114 25294 30942 28101 18178  6649  4522 15252  8149
 13860  4911 19661 20691  4685 31509 23367 24940 14566  8410 13002 16028
 23694 17223 30087  6482 28197 12829  9165  4663  9172  9616  6015 28919
  8411 26420 20410  2266   276 21999 16387  7992 15735  5275 23248 26701
   658 13868 25802  3067  9164  8400 22076 18602 22252 20167 15639 10873
 21382 18173  8780 21883 32293 15642 32170 14877  3755 24999 11410 29847
 11681 28087  6411 15160  5451  8582   349 31716  3129 19656 32292 27893
   854  7021 15006 24560 16593 22510 19505 28363 25797 18530 31459  2130
 22998 30694  1296 11749]","[19573, 30942, 18178, 15252, 4522, 15252, 4911, 8410, 16028, 17223, 9172, 16387, 5275, 15735, 13868, 25802, 13868, 13868, 18602, 20167, 18173, 8780, 15642, 14877, 3755, 15160, 5451, 7021, 15006, 15006, 22510, 16593, 18530, 22998, 1323, 27915, 7114, 25294, 28101, 6649, 8149, 13860, 19661, 20691, 4685, 31509, 23367, 24940, 14566, 13002, 23694, 30087, 6482, 28197, 12829, 9165, 4663, 9616, 6015, 28919, 8411, 26420, 20410, 2266, 276, 21999, 7992, 23248, 26701, 658, 3067, 9164, 8400, 22076, 22252, 15639, 10873, 21382, 21883, 32293, 32170, 24999, 11410, 29847, 11681, 28087, 6411, 8582, 349, 31716, 3129, 19656, 32292, 27893, 854, 24560, 19505, 28363, 25797, 31459]",qwen2:7b,100,code_module,DDD
bigraph,"[11681 32170  8410 13860 28101 25294 16028 15006   276 30087  4663 24560
 12829  9165  8582 20410  3129  1296 13868 31509 21382 32293  6411  2266
 15639 29847  9172 23694 22998 22076 19656 30942 24940 21999 17223   349
 23367 10873 32292 28087 23248 25797  6649 26701 14877  8400  9616 19505
  7114 27893 22252 28197 28363  1323 16593 18602  5275 26420   854 11749
  2130 20691 15160 21883   658 15735 28919  3755  4685 18530 16387 14566
  4911  6015 30694 27915  8780 15252  4522  7992 25802 19661 20167  7021
  9164  8149 11410 18178 19573  5451 15642  6482 31459 22510  8411 31716
 13002  3067 24999 18173]","[2266, 15735, 14566, 15252, 13860, 15642, 4522, 18602, 26701, 15160, 16387, 16028, 18173, 18530, 16593, 8400, 28101, 8582, 7992, 14877, 31716, 9165, 3129, 28919, 28197, 8411, 25294, 23367, 6649, 20691, 25802, 22510, 7021, 11410, 15639, 658, 18178, 13868, 4663, 9616, 349, 25797, 276, 3755, 17223, 2130, 27893, 854, 15006, 4911, 12829, 32292, 11681, 22998, 19573, 27915, 30942, 22252, 6015, 30087, 32293, 10873, 8780, 6411, 23248, 19505, 32170, 19661, 1323, 11749, 24940, 28363, 6482, 13002, 30694, 9164, 8149, 24999, 21883, 31459, 19656, 8410, 24560, 20410, 1296, 31509, 21382, 29847, 9172, 23694, 22076, 21999, 28087, 7114, 5275, 26420, 4685, 20167, 5451, 3067]",qwen2:7b,100,code_module,DDD
random,"[15958 14141  3485 18976 13248 19419 14628 23231 19874 29197 31813 29345
 30793  9093  8079   395 27303 29585 27600 17847 32260  8124 11181 16140
 26614 18534 12572 12110  7679  2593 19171 15080  9061 24752  2397 18747
 19636 31858 29592 25051  8585  7177 19300 26865  8190 25476 28263 25850
 29712 20299 15655 28559  9079 28368  3697 27638 15118 28161  4659 16773
 25923 28794 22968  8341 31532 19433 12275  3914 17809 12283 22603 26001
   937 22379 21881  3843 21952  4911 28347 11111 24872  5326  2637  6841
 22452  7501 10244 19600  5128 30805 25189 27623 21477 32439 20830 18987
 16026  7183 10779 10930]","[15958 14141  3485 18976 13248 19419 14628 23231 19874 29197 31813 29345
 30793  9093  8079   395 27303 29585 27600 17847 32260  8124 11181 16140
 26614 18534 12572 12110  7679  2593 19171 15080  9061 24752  2397 18747
 19636 31858 29592 25051  8585  7177 19300 26865  8190 25476 28263 25850
 29712 20299 15655 28559  9079 28368  3697 27638 15118 28161  4659 16773
 25923 28794 22968  8341 31532 19433 12275  3914 17809 12283 22603 26001
   937 22379 21881  3843 21952  4911 28347 11111 24872  5326  2637  6841
 22452  7501 10244 19600  5128 30805 25189 27623 21477 32439 20830 18987
 16026  7183 10779 10930]",,100,code_module,DDD
